template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
Inactive_Socialite_Day_30_Unpredictability_T2,0,inactive,engagement,unpredictability,evening,1386,88,45,0.0640,0.5185,0.0127,NEUTRAL
Inactive_Socialite_Day_30_Unpredictability_T3,0,inactive,engagement,unpredictability,evening,3459,608,152,0.1760,0.2500,0.0188,NEUTRAL
Inactive_Socialite_Day_30_Unpredictability_T4,0,inactive,engagement,unpredictability,evening,2527,574,258,0.2272,0.4500,0.0025,GOOD
Inactive_Socialite_Day_30_Unpredictability_T5,0,inactive,engagement,unpredictability,evening,3808,708,158,0.1860,0.2232,0.0222,NEUTRAL
Inactive_Social_Learners_Day_1_Social_Influence_T1,1,inactive,engagement,social_influence,evening,4498,1429,696,0.3178,0.4877,0.0124,GOOD
Inactive_Social_Learners_Day_1_Social_Influence_T2,1,inactive,engagement,social_influence,evening,882,45,22,0.0520,0.4930,0.0083,NEUTRAL
Inactive_Social_Learners_Day_1_Social_Influence_T3,1,inactive,engagement,social_influence,evening,3525,626,242,0.1779,0.3881,0.0179,NEUTRAL
Inactive_Social_Learners_Day_1_Social_Influence_T4,1,inactive,engagement,social_influence,evening,1598,110,40,0.0690,0.3658,0.0082,NEUTRAL
Inactive_Social_Learners_Day_1_Social_Influence_T5,1,inactive,engagement,social_influence,evening,970,152,103,0.1577,0.6828,0.0046,GOOD
Inactive_Social_Learners_Day_7_Social_Influence_T1,1,inactive,engagement,social_influence,evening,1544,283,165,0.1838,0.5856,0.0025,GOOD
Inactive_Social_Learners_Day_7_Social_Influence_T2,1,inactive,engagement,social_influence,evening,1483,268,167,0.1810,0.6256,0.0057,GOOD
Inactive_Social_Learners_Day_7_Social_Influence_T3,1,inactive,engagement,social_influence,evening,1864,37,7,0.0201,0.2090,0.0207,BAD
Inactive_Social_Learners_Day_7_Social_Influence_T4,1,inactive,engagement,social_influence,evening,977,52,23,0.0542,0.4464,0.0202,NEUTRAL
Inactive_Social_Learners_Day_7_Social_Influence_T5,1,inactive,engagement,social_influence,evening,1265,77,38,0.0611,0.5060,0.0223,NEUTRAL
Inactive_Social_Learners_Day_14_Social_Influence_T1,1,inactive,engagement,social_influence,evening,4291,1323,625,0.3084,0.4724,0.0082,GOOD
Inactive_Social_Learners_Day_14_Social_Influence_T2,1,inactive,engagement,social_influence,evening,1867,140,52,0.0754,0.3768,0.0151,NEUTRAL
Inactive_Social_Learners_Day_14_Social_Influence_T3,1,inactive,engagement,social_influence,evening,3540,631,189,0.1783,0.3003,0.0195,NEUTRAL
Inactive_Social_Learners_Day_14_Social_Influence_T4,1,inactive,engagement,social_influence,evening,4331,232,31,0.0536,0.1379,0.0243,BAD
Inactive_Social_Learners_Day_14_Social_Influence_T5,1,inactive,engagement,social_influence,evening,1554,105,27,0.0680,0.2630,0.0169,NEUTRAL
Inactive_Social_Learners_Day_30_Social_Influence_T1,1,inactive,engagement,social_influence,evening,2091,436,241,0.2086,0.5545,0.0032,GOOD
Inactive_Social_Learners_Day_30_Social_Influence_T2,1,inactive,engagement,social_influence,evening,4976,1091,251,0.2193,0.2302,0.0080,NEUTRAL
Inactive_Social_Learners_Day_30_Social_Influence_T3,1,inactive,engagement,social_influence,evening,4911,1652,661,0.3365,0.4002,0.0116,GOOD
Inactive_Social_Learners_Day_30_Social_Influence_T4,1,inactive,engagement,social_influence,evening,1309,19,5,0.0149,0.2768,0.0184,BAD
Inactive_Social_Learners_Day_30_Social_Influence_T5,1,inactive,engagement,social_influence,evening,3952,751,201,0.1901,0.2685,0.0222,NEUTRAL
Paid_Social_Achiever_Week_1_Creativity_and_Feedback_T1,2,paid,engagement,accomplishment,evening,3223,842,386,0.2613,0.4592,0.0085,GOOD
Paid_Social_Achiever_Week_1_Creativity_and_Feedback_T2,2,paid,engagement,accomplishment,evening,3830,187,24,0.0489,0.1332,0.0249,BAD
Paid_Social_Achiever_Week_1_Creativity_and_Feedback_T3,2,paid,engagement,accomplishment,evening,3892,192,16,0.0494,0.0885,0.0316,BAD
Paid_Social_Achiever_Week_1_Creativity_and_Feedback_T4,2,paid,engagement,accomplishment,evening,1204,16,3,0.0138,0.2072,0.0272,BAD
Paid_Social_Achiever_Week_1_Creativity_and_Feedback_T5,2,paid,engagement,accomplishment,evening,3079,784,365,0.2547,0.4665,0.0070,GOOD
Paid_Social_Achiever_Week_2_Creativity_and_Feedback_T1,2,paid,engagement,accomplishment,evening,3199,242,33,0.0757,0.1365,0.0242,BAD
Paid_Social_Achiever_Week_2_Creativity_and_Feedback_T2,2,paid,engagement,accomplishment,evening,1598,298,174,0.1867,0.5867,0.0022,GOOD
Paid_Social_Achiever_Week_2_Creativity_and_Feedback_T3,2,paid,engagement,accomplishment,evening,4365,881,198,0.2019,0.2250,0.0093,NEUTRAL
Paid_Social_Achiever_Week_2_Creativity_and_Feedback_T4,2,paid,engagement,accomplishment,evening,1578,27,8,0.0174,0.3273,0.0354,BAD
Paid_Social_Achiever_Week_2_Creativity_and_Feedback_T5,2,paid,engagement,accomplishment,evening,2571,594,274,0.2314,0.4626,0.0044,GOOD
Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1,2,paid,engagement,accomplishment,evening,2844,196,20,0.0689,0.1056,0.0293,BAD
Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2,2,paid,engagement,accomplishment,evening,4139,214,32,0.0518,0.1499,0.0302,BAD
Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3,2,paid,engagement,accomplishment,evening,1089,177,97,0.1633,0.5522,0.0020,GOOD
Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4,2,paid,engagement,accomplishment,evening,3050,501,122,0.1643,0.2441,0.0118,NEUTRAL
Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5,2,paid,engagement,accomplishment,evening,3728,684,265,0.1837,0.3876,0.0203,NEUTRAL
Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1,3,inactive,engagement,scarcity,evening,1828,359,237,0.1966,0.6621,0.0026,GOOD
Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2,3,inactive,engagement,scarcity,evening,3734,686,272,0.1838,0.3979,0.0191,NEUTRAL
Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3,3,inactive,engagement,scarcity,evening,1932,388,263,0.2013,0.6797,0.0047,GOOD
Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4,3,inactive,engagement,scarcity,evening,1856,37,6,0.0201,0.1828,0.0309,BAD
Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5,3,inactive,engagement,scarcity,evening,3171,531,125,0.1678,0.2357,0.0132,NEUTRAL
Inactive_Socialite_Day_7_Scarcity_and_Impatience_T1,3,inactive,engagement,scarcity,evening,1497,99,50,0.0666,0.5052,0.0182,NEUTRAL
Inactive_Socialite_Day_7_Scarcity_and_Impatience_T2,3,inactive,engagement,scarcity,evening,2589,239,64,0.0926,0.2713,0.0170,NEUTRAL
Inactive_Socialite_Day_7_Scarcity_and_Impatience_T3,3,inactive,engagement,scarcity,evening,1985,155,53,0.0782,0.3421,0.0226,NEUTRAL
Inactive_Socialite_Day_7_Scarcity_and_Impatience_T4,3,inactive,engagement,scarcity,evening,874,45,16,0.0518,0.3769,0.0154,NEUTRAL
Inactive_Socialite_Day_7_Scarcity_and_Impatience_T5,3,inactive,engagement,scarcity,evening,3025,218,32,0.0724,0.1503,0.0259,BAD
Inactive_Socialite_Day_14_Scarcity_and_Impatience_T1,3,inactive,engagement,scarcity,evening,1159,67,16,0.0585,0.2515,0.0116,NEUTRAL
Inactive_Socialite_Day_14_Scarcity_and_Impatience_T2,3,inactive,engagement,scarcity,evening,858,44,19,0.0514,0.4425,0.0139,NEUTRAL
Inactive_Socialite_Day_14_Scarcity_and_Impatience_T3,3,inactive,engagement,scarcity,evening,2925,206,20,0.0705,0.0986,0.0214,BAD
Inactive_Socialite_Day_14_Scarcity_and_Impatience_T4,3,inactive,engagement,scarcity,evening,1304,19,5,0.0148,0.2992,0.0316,BAD
Inactive_Socialite_Day_14_Scarcity_and_Impatience_T5,3,inactive,engagement,scarcity,evening,863,44,17,0.0515,0.4025,0.0106,NEUTRAL
Inactive_Socialite_Day_30_Scarcity_and_Impatience_T1,3,inactive,engagement,scarcity,evening,2680,630,416,0.2352,0.6606,0.0020,GOOD
Inactive_Socialite_Day_30_Scarcity_and_Impatience_T2,3,inactive,engagement,scarcity,evening,4472,916,250,0.2049,0.2738,0.0203,NEUTRAL
Inactive_Socialite_Day_30_Scarcity_and_Impatience_T3,3,inactive,engagement,scarcity,evening,2024,415,228,0.2055,0.5495,0.0134,GOOD
Inactive_Socialite_Day_30_Scarcity_and_Impatience_T4,3,inactive,engagement,scarcity,evening,2345,515,308,0.2200,0.5989,0.0134,GOOD
Inactive_Socialite_Day_30_Scarcity_and_Impatience_T5,3,inactive,engagement,scarcity,evening,1633,306,192,0.1877,0.6282,0.0034,GOOD
Dormant_Social_Day_1_Unpredictability_T1,4,inactive,engagement,unpredictability,evening,4016,1179,550,0.2936,0.4671,0.0058,GOOD
Dormant_Social_Day_1_Unpredictability_T2,4,inactive,engagement,unpredictability,evening,866,9,2,0.0106,0.2265,0.0312,BAD
Dormant_Social_Day_1_Unpredictability_T3,4,inactive,engagement,unpredictability,evening,3098,228,36,0.0738,0.1596,0.0244,BAD
Dormant_Social_Day_1_Unpredictability_T4,4,inactive,engagement,unpredictability,evening,2107,47,16,0.0225,0.3465,0.0310,BAD
Dormant_Social_Day_1_Unpredictability_T5,4,inactive,engagement,unpredictability,evening,2385,209,87,0.0877,0.4183,0.0147,NEUTRAL
Dormant_Social_Day_7_Unpredictability_T1,4,inactive,engagement,unpredictability,evening,4352,876,317,0.2015,0.3619,0.0226,NEUTRAL
Dormant_Social_Day_7_Unpredictability_T2,4,inactive,engagement,unpredictability,evening,998,54,19,0.0547,0.3520,0.0192,NEUTRAL
Dormant_Social_Day_7_Unpredictability_T3,4,inactive,engagement,unpredictability,evening,3588,984,631,0.2745,0.6419,0.0049,GOOD
Dormant_Social_Day_7_Unpredictability_T4,4,inactive,engagement,unpredictability,evening,963,151,73,0.1573,0.4864,0.0130,GOOD
Dormant_Social_Day_7_Unpredictability_T5,4,inactive,engagement,unpredictability,evening,4033,775,167,0.1924,0.2156,0.0194,NEUTRAL
Dormant_Social_Day_14_Unpredictability_T1,4,inactive,engagement,unpredictability,evening,4768,1559,914,0.3272,0.5868,0.0056,GOOD
Dormant_Social_Day_14_Unpredictability_T2,4,inactive,engagement,unpredictability,evening,3097,512,174,0.1656,0.3413,0.0161,NEUTRAL
Dormant_Social_Day_14_Unpredictability_T3,4,inactive,engagement,unpredictability,evening,1480,24,2,0.0165,0.1153,0.0155,BAD
Dormant_Social_Day_14_Unpredictability_T4,4,inactive,engagement,unpredictability,evening,4515,250,38,0.0554,0.1555,0.0339,BAD
Dormant_Social_Day_14_Unpredictability_T5,4,inactive,engagement,unpredictability,evening,4014,770,245,0.1918,0.3190,0.0209,NEUTRAL
Dormant_Social_Day_30_Unpredictability_T1,4,inactive,engagement,unpredictability,evening,3843,188,28,0.0490,0.1522,0.0207,BAD
Dormant_Social_Day_30_Unpredictability_T2,4,inactive,engagement,unpredictability,evening,1860,139,50,0.0752,0.3647,0.0195,NEUTRAL
Dormant_Social_Day_30_Unpredictability_T3,4,inactive,engagement,unpredictability,evening,954,51,22,0.0537,0.4493,0.0104,NEUTRAL
Dormant_Social_Day_30_Unpredictability_T4,4,inactive,engagement,unpredictability,evening,2266,192,103,0.0849,0.5365,0.0145,NEUTRAL
Dormant_Social_Day_30_Unpredictability_T5,4,inactive,engagement,unpredictability,evening,4604,1472,859,0.3198,0.5838,0.0079,GOOD
Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1,5,inactive,engagement,scarcity,evening,1915,384,180,0.2006,0.4702,0.0136,GOOD
Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2,5,inactive,engagement,scarcity,evening,4021,772,230,0.1920,0.2989,0.0145,NEUTRAL
Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3,5,inactive,engagement,scarcity,evening,1019,163,108,0.1600,0.6628,0.0040,GOOD
Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4,5,inactive,engagement,scarcity,evening,3771,1073,521,0.2848,0.4858,0.0067,GOOD
Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5,5,inactive,engagement,scarcity,evening,3391,590,214,0.1740,0.3628,0.0088,NEUTRAL
Dormant_Achiever_Day_7_Scarcity_and_Impatience_T1,5,inactive,engagement,scarcity,evening,2181,180,63,0.0829,0.3551,0.0213,NEUTRAL
Dormant_Achiever_Day_7_Scarcity_and_Impatience_T2,5,inactive,engagement,scarcity,evening,4554,253,49,0.0558,0.1959,0.0349,BAD
Dormant_Achiever_Day_7_Scarcity_and_Impatience_T3,5,inactive,engagement,scarcity,evening,3099,513,143,0.1657,0.2794,0.0156,NEUTRAL
Dormant_Achiever_Day_7_Scarcity_and_Impatience_T4,5,inactive,engagement,scarcity,evening,3851,720,273,0.1872,0.3796,0.0176,NEUTRAL
Dormant_Achiever_Day_7_Scarcity_and_Impatience_T5,5,inactive,engagement,scarcity,evening,4172,819,293,0.1964,0.3584,0.0131,NEUTRAL
Dormant_Achiever_Day_14_Scarcity_and_Impatience_T1,5,inactive,engagement,scarcity,evening,2570,163,28,0.0637,0.1724,0.0359,BAD
Dormant_Achiever_Day_14_Scarcity_and_Impatience_T2,5,inactive,engagement,scarcity,evening,4499,925,209,0.2057,0.2263,0.0224,NEUTRAL
Dormant_Achiever_Day_14_Scarcity_and_Impatience_T3,5,inactive,engagement,scarcity,evening,1540,282,189,0.1836,0.6733,0.0072,GOOD
Dormant_Achiever_Day_14_Scarcity_and_Impatience_T4,5,inactive,engagement,scarcity,evening,4821,1036,307,0.2149,0.2967,0.0097,NEUTRAL
Dormant_Achiever_Day_14_Scarcity_and_Impatience_T5,5,inactive,engagement,scarcity,evening,3066,224,42,0.0732,0.1891,0.0197,BAD
Dormant_Achiever_Day_30_Scarcity_and_Impatience_T1,5,inactive,engagement,scarcity,evening,811,40,15,0.0503,0.3757,0.0140,NEUTRAL
Dormant_Achiever_Day_30_Scarcity_and_Impatience_T2,5,inactive,engagement,scarcity,evening,3128,799,417,0.2556,0.5227,0.0057,GOOD
Dormant_Achiever_Day_30_Scarcity_and_Impatience_T3,5,inactive,engagement,scarcity,evening,2865,698,373,0.2437,0.5346,0.0070,GOOD
Dormant_Achiever_Day_30_Scarcity_and_Impatience_T4,5,inactive,engagement,scarcity,evening,4655,978,283,0.2102,0.2894,0.0206,NEUTRAL
Dormant_Achiever_Day_30_Scarcity_and_Impatience_T5,5,inactive,engagement,scarcity,evening,1916,146,78,0.0766,0.5359,0.0194,NEUTRAL
Dormant_Scholar_Day_1_Creativity_and_Feedback_T1,6,inactive,engagement,accomplishment,evening,3329,260,51,0.0782,0.1973,0.0175,BAD
Dormant_Scholar_Day_1_Creativity_and_Feedback_T2,6,inactive,engagement,accomplishment,evening,2001,157,74,0.0786,0.4749,0.0214,NEUTRAL
Dormant_Scholar_Day_1_Creativity_and_Feedback_T3,6,inactive,engagement,accomplishment,evening,2223,477,236,0.2146,0.4952,0.0096,GOOD
Dormant_Scholar_Day_1_Creativity_and_Feedback_T4,6,inactive,engagement,accomplishment,evening,3758,181,15,0.0482,0.0863,0.0220,BAD
Dormant_Scholar_Day_1_Creativity_and_Feedback_T5,6,inactive,engagement,accomplishment,evening,4599,1482,859,0.3224,0.5801,0.0133,GOOD
Dormant_Scholar_Day_7_Creativity_and_Feedback_T1,6,inactive,engagement,accomplishment,evening,4601,1483,791,0.3225,0.5334,0.0077,GOOD
Dormant_Scholar_Day_7_Creativity_and_Feedback_T2,6,inactive,engagement,accomplishment,evening,4319,866,279,0.2005,0.3226,0.0182,NEUTRAL
Dormant_Scholar_Day_7_Creativity_and_Feedback_T3,6,inactive,engagement,accomplishment,evening,2453,219,79,0.0894,0.3623,0.0128,NEUTRAL
Dormant_Scholar_Day_7_Creativity_and_Feedback_T4,6,inactive,engagement,accomplishment,evening,3594,299,25,0.0832,0.0838,0.0380,BAD
Dormant_Scholar_Day_7_Creativity_and_Feedback_T5,6,inactive,engagement,accomplishment,evening,1107,181,81,0.1639,0.4522,0.0094,GOOD
Dormant_Scholar_Day_14_Creativity_and_Feedback_T1,6,inactive,engagement,accomplishment,evening,3522,963,452,0.2735,0.4701,0.0124,GOOD
Dormant_Scholar_Day_14_Creativity_and_Feedback_T2,6,inactive,engagement,accomplishment,evening,2721,260,77,0.0958,0.2968,0.0135,NEUTRAL
Dormant_Scholar_Day_14_Creativity_and_Feedback_T3,6,inactive,engagement,accomplishment,evening,4545,940,374,0.2070,0.3985,0.0190,NEUTRAL
Dormant_Scholar_Day_14_Creativity_and_Feedback_T4,6,inactive,engagement,accomplishment,evening,2297,500,325,0.2179,0.6507,0.0115,GOOD
Dormant_Scholar_Day_14_Creativity_and_Feedback_T5,6,inactive,engagement,accomplishment,evening,1427,22,5,0.0160,0.2668,0.0361,BAD
Dormant_Scholar_Day_30_Creativity_and_Feedback_T1,6,inactive,engagement,accomplishment,evening,4494,923,294,0.2055,0.3193,0.0201,NEUTRAL
Dormant_Scholar_Day_30_Creativity_and_Feedback_T2,6,inactive,engagement,accomplishment,evening,2059,426,268,0.2072,0.6307,0.0118,GOOD
Dormant_Scholar_Day_30_Creativity_and_Feedback_T3,6,inactive,engagement,accomplishment,evening,4099,1228,583,0.2997,0.4753,0.0102,GOOD
Dormant_Scholar_Day_30_Creativity_and_Feedback_T4,6,inactive,engagement,accomplishment,evening,4279,853,313,0.1994,0.3672,0.0196,NEUTRAL
Dormant_Scholar_Day_30_Creativity_and_Feedback_T5,6,inactive,engagement,accomplishment,evening,4702,1537,739,0.3271,0.4811,0.0059,GOOD
Paid_Competitive_Week_1_Ownership_and_Possession_T1,7,paid,engagement,ownership,evening,4958,295,39,0.0596,0.1349,0.0168,BAD
Paid_Competitive_Week_1_Ownership_and_Possession_T2,7,paid,engagement,ownership,evening,3782,183,31,0.0484,0.1732,0.0213,BAD
Paid_Competitive_Week_1_Ownership_and_Possession_T3,7,paid,engagement,ownership,evening,1493,271,181,0.1818,0.6697,0.0029,GOOD
Paid_Competitive_Week_1_Ownership_and_Possession_T4,7,paid,engagement,ownership,evening,819,41,15,0.0505,0.3848,0.0169,NEUTRAL
Paid_Competitive_Week_1_Ownership_and_Possession_T5,7,paid,engagement,ownership,evening,1368,21,6,0.0154,0.3182,0.0375,BAD
Paid_Competitive_Week_2_Ownership_and_Possession_T1,7,paid,engagement,ownership,evening,913,141,61,0.1552,0.4373,0.0063,GOOD
Paid_Competitive_Week_2_Ownership_and_Possession_T2,7,paid,engagement,ownership,evening,3177,533,200,0.1679,0.3764,0.0147,NEUTRAL
Paid_Competitive_Week_2_Ownership_and_Possession_T3,7,paid,engagement,ownership,evening,3562,985,572,0.2767,0.5814,0.0064,GOOD
Paid_Competitive_Week_2_Ownership_and_Possession_T4,7,paid,engagement,ownership,evening,1957,151,44,0.0775,0.2923,0.0174,NEUTRAL
Paid_Competitive_Week_2_Ownership_and_Possession_T5,7,paid,engagement,ownership,evening,2200,471,278,0.2142,0.5924,0.0064,GOOD
Paid_Competitive_Week_4_Ownership_and_Possession_T1,7,paid,engagement,ownership,evening,2987,214,18,0.0717,0.0865,0.0225,BAD
Paid_Competitive_Week_4_Ownership_and_Possession_T2,7,paid,engagement,ownership,evening,4256,225,39,0.0529,0.1748,0.0303,BAD
Paid_Competitive_Week_4_Ownership_and_Possession_T3,7,paid,engagement,ownership,evening,849,43,13,0.0512,0.3214,0.0190,NEUTRAL
Paid_Competitive_Week_4_Ownership_and_Possession_T4,7,paid,engagement,ownership,evening,3197,830,478,0.2599,0.5765,0.0119,GOOD
Paid_Competitive_Week_4_Ownership_and_Possession_T5,7,paid,engagement,ownership,evening,3573,640,244,0.1792,0.3823,0.0223,NEUTRAL
