template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_0021,0,paid,advocacy,accomplishment,evening,3061,767,338,0.2506,0.4409,0.0094,GOOD
TPL_0022,0,paid,advocacy,accomplishment,evening,4838,1594,1071,0.3296,0.6720,0.0070,GOOD
TPL_0023,0,paid,advocacy,accomplishment,evening,3099,513,184,0.1657,0.3593,0.0195,NEUTRAL
TPL_0024,0,paid,advocacy,accomplishment,evening,972,153,90,0.1577,0.5942,0.0038,GOOD
TPL_0025,0,paid,advocacy,accomplishment,evening,2232,477,302,0.2137,0.6336,0.0044,GOOD
TPL_0026,0,paid,advocacy,empowerment,evening,1682,30,4,0.0184,0.1595,0.0320,BAD
TPL_0027,0,paid,advocacy,empowerment,evening,1505,272,135,0.1814,0.4999,0.0092,GOOD
TPL_0028,0,paid,advocacy,empowerment,evening,3880,1113,749,0.2870,0.6734,0.0053,GOOD
TPL_0029,0,paid,advocacy,empowerment,evening,2233,477,310,0.2138,0.6504,0.0029,GOOD
TPL_0030,0,paid,advocacy,empowerment,evening,2007,43,12,0.0215,0.2867,0.0235,BAD
TPL_0031,0,paid,deepening,accomplishment,evening,3095,228,38,0.0737,0.1702,0.0335,BAD
TPL_0032,0,paid,deepening,accomplishment,evening,1337,232,143,0.1739,0.6183,0.0121,GOOD
TPL_0033,0,paid,deepening,accomplishment,evening,2645,172,14,0.0652,0.0831,0.0154,BAD
TPL_0034,0,paid,deepening,accomplishment,evening,2808,274,82,0.0978,0.3018,0.0086,NEUTRAL
TPL_0035,0,paid,deepening,accomplishment,evening,2199,466,244,0.2122,0.5249,0.0127,GOOD
TPL_0036,0,paid,deepening,empowerment,evening,1966,41,14,0.0211,0.3459,0.0361,BAD
TPL_0037,0,paid,deepening,empowerment,evening,1887,374,219,0.1984,0.5859,0.0098,GOOD
TPL_0038,0,paid,deepening,empowerment,evening,2498,225,94,0.0904,0.4183,0.0113,NEUTRAL
TPL_0039,0,paid,deepening,empowerment,evening,2994,741,318,0.2476,0.4292,0.0129,GOOD
TPL_0040,0,paid,deepening,empowerment,evening,3332,574,158,0.1723,0.2755,0.0121,NEUTRAL
TPL_0041,0,paid,expansion,accomplishment,evening,2765,267,69,0.0968,0.2595,0.0087,NEUTRAL
TPL_0042,0,paid,expansion,accomplishment,evening,1150,190,113,0.1656,0.5966,0.0129,GOOD
TPL_0043,0,paid,expansion,accomplishment,evening,3483,615,182,0.1767,0.2966,0.0115,NEUTRAL
TPL_0044,0,paid,expansion,accomplishment,evening,2919,713,293,0.2443,0.4112,0.0104,GOOD
TPL_0045,0,paid,expansion,accomplishment,evening,3519,287,26,0.0818,0.0918,0.0391,BAD
TPL_0046,0,paid,expansion,empowerment,evening,3504,621,138,0.1773,0.2233,0.0136,NEUTRAL
TPL_0047,0,paid,expansion,empowerment,evening,3365,583,173,0.1733,0.2969,0.0183,NEUTRAL
TPL_0048,0,paid,expansion,empowerment,evening,2477,556,377,0.2246,0.6794,0.0025,GOOD
TPL_0049,0,paid,expansion,empowerment,evening,2632,609,278,0.2315,0.4579,0.0135,GOOD
TPL_0050,0,paid,expansion,empowerment,evening,1152,67,33,0.0584,0.4974,0.0112,NEUTRAL
TPL_0051,0,paid,retention,accomplishment,evening,4416,897,300,0.2033,0.3351,0.0092,NEUTRAL
TPL_0052,0,paid,retention,accomplishment,evening,4942,293,49,0.0595,0.1700,0.0376,BAD
TPL_0053,0,paid,retention,accomplishment,evening,1253,76,27,0.0608,0.3561,0.0105,NEUTRAL
TPL_0054,0,paid,retention,accomplishment,evening,1990,403,197,0.2030,0.4910,0.0025,GOOD
TPL_0055,0,paid,retention,accomplishment,evening,4357,1343,774,0.3082,0.5767,0.0063,GOOD
TPL_0056,0,paid,retention,empowerment,evening,4465,914,311,0.2047,0.3410,0.0122,NEUTRAL
TPL_0057,0,paid,retention,empowerment,evening,2475,555,369,0.2245,0.6650,0.0075,GOOD
TPL_0058,0,paid,retention,empowerment,evening,2688,177,29,0.0660,0.1644,0.0375,BAD
TPL_0059,0,paid,retention,empowerment,evening,2807,671,421,0.2393,0.6286,0.0105,GOOD
TPL_0060,0,paid,retention,empowerment,evening,1446,94,48,0.0654,0.5195,0.0152,NEUTRAL
TPL_0061,0,trial,activation,epic_meaning,evening,4974,1090,247,0.2193,0.2270,0.0197,NEUTRAL
TPL_0062,0,trial,activation,epic_meaning,evening,3909,1123,570,0.2875,0.5076,0.0120,GOOD
TPL_0063,0,trial,activation,epic_meaning,evening,4765,1550,699,0.3254,0.4511,0.0081,GOOD
TPL_0064,0,trial,activation,epic_meaning,evening,1047,12,2,0.0124,0.2260,0.0313,BAD
TPL_0065,0,trial,activation,epic_meaning,evening,2003,157,41,0.0787,0.2639,0.0152,NEUTRAL
TPL_0066,0,trial,activation,unpredictability,evening,3942,1139,529,0.2890,0.4646,0.0024,GOOD
TPL_0067,0,trial,activation,unpredictability,evening,4127,805,168,0.1951,0.2089,0.0147,NEUTRAL
TPL_0068,0,trial,activation,unpredictability,evening,2929,715,304,0.2442,0.4261,0.0102,GOOD
TPL_0069,0,trial,activation,unpredictability,evening,3653,1009,413,0.2762,0.4100,0.0071,GOOD
TPL_0070,0,trial,activation,unpredictability,evening,809,121,80,0.1504,0.6693,0.0073,GOOD
TPL_0071,0,trial,conversion_readiness,epic_meaning,evening,1157,191,104,0.1658,0.5457,0.0110,GOOD
TPL_0072,0,trial,conversion_readiness,epic_meaning,evening,4150,1237,654,0.2982,0.5294,0.0046,GOOD
TPL_0073,0,trial,conversion_readiness,epic_meaning,evening,4429,241,36,0.0546,0.1516,0.0271,BAD
TPL_0074,0,trial,conversion_readiness,epic_meaning,evening,1159,192,102,0.1659,0.5363,0.0040,GOOD
TPL_0075,0,trial,conversion_readiness,epic_meaning,evening,1016,162,67,0.1596,0.4190,0.0120,GOOD
TPL_0076,0,trial,conversion_readiness,unpredictability,evening,2222,473,200,0.2129,0.4247,0.0104,GOOD
TPL_0077,0,trial,conversion_readiness,unpredictability,evening,4127,1226,609,0.2972,0.4975,0.0049,GOOD
TPL_0078,0,trial,conversion_readiness,unpredictability,evening,4167,1245,776,0.2990,0.6239,0.0120,GOOD
TPL_0079,0,trial,conversion_readiness,unpredictability,evening,4510,929,249,0.2060,0.2687,0.0087,NEUTRAL
TPL_0080,0,trial,conversion_readiness,unpredictability,evening,1414,22,7,0.0159,0.3268,0.0242,BAD
TPL_0081,0,trial,feature_discovery,epic_meaning,evening,4210,831,309,0.1975,0.3724,0.0097,NEUTRAL
TPL_0082,0,trial,feature_discovery,epic_meaning,evening,1658,311,133,0.1880,0.4291,0.0046,GOOD
TPL_0083,0,trial,feature_discovery,epic_meaning,evening,4521,932,319,0.2063,0.3425,0.0095,NEUTRAL
TPL_0084,0,trial,feature_discovery,epic_meaning,evening,3599,985,614,0.2738,0.6242,0.0084,GOOD
TPL_0085,0,trial,feature_discovery,epic_meaning,evening,3057,751,423,0.2458,0.5636,0.0132,GOOD
TPL_0086,0,trial,feature_discovery,unpredictability,evening,1820,355,169,0.1952,0.4772,0.0090,GOOD
TPL_0087,0,trial,feature_discovery,unpredictability,evening,4714,998,329,0.2118,0.3303,0.0157,NEUTRAL
TPL_0088,0,trial,feature_discovery,unpredictability,evening,4366,881,242,0.2019,0.2754,0.0189,NEUTRAL
TPL_0089,0,trial,feature_discovery,unpredictability,evening,1570,289,129,0.1841,0.4465,0.0138,GOOD
TPL_0090,0,trial,feature_discovery,unpredictability,evening,2278,194,83,0.0852,0.4310,0.0151,NEUTRAL
TPL_0091,0,trial,habit_formation,epic_meaning,evening,4226,222,44,0.0526,0.2000,0.0208,BAD
TPL_0092,0,trial,habit_formation,epic_meaning,evening,2203,51,6,0.0234,0.1324,0.0396,BAD
TPL_0093,0,trial,habit_formation,epic_meaning,evening,2811,275,104,0.0979,0.3783,0.0226,NEUTRAL
TPL_0094,0,trial,habit_formation,epic_meaning,evening,3301,860,513,0.2607,0.5970,0.0060,GOOD
TPL_0095,0,trial,habit_formation,epic_meaning,evening,1183,69,21,0.0591,0.3127,0.0211,NEUTRAL
TPL_0096,0,trial,habit_formation,unpredictability,evening,4771,275,28,0.0578,0.1028,0.0347,BAD
TPL_0097,0,trial,habit_formation,unpredictability,evening,1472,97,27,0.0660,0.2806,0.0207,NEUTRAL
TPL_0098,0,trial,habit_formation,unpredictability,evening,1019,162,92,0.1597,0.5732,0.0134,GOOD
TPL_0099,0,trial,habit_formation,unpredictability,evening,1402,247,121,0.1766,0.4900,0.0071,GOOD
TPL_0100,0,trial,habit_formation,unpredictability,evening,3625,655,196,0.1807,0.3004,0.0106,NEUTRAL
TPL_0101,1,churned,re_engagement,loss_avoidance,evening,4216,1263,516,0.2996,0.4091,0.0055,GOOD
TPL_0102,1,churned,re_engagement,loss_avoidance,evening,1099,179,92,0.1631,0.5147,0.0129,GOOD
TPL_0103,1,churned,re_engagement,loss_avoidance,evening,2924,710,370,0.2430,0.5222,0.0084,GOOD
TPL_0104,1,churned,re_engagement,loss_avoidance,evening,4468,1387,646,0.3106,0.4662,0.0048,GOOD
TPL_0105,1,churned,re_engagement,loss_avoidance,evening,3991,1156,465,0.2897,0.4027,0.0129,GOOD
TPL_0106,1,churned,re_engagement,accomplishment,evening,4690,990,364,0.2112,0.3678,0.0207,NEUTRAL
TPL_0107,1,churned,re_engagement,accomplishment,evening,1617,112,46,0.0695,0.4136,0.0111,NEUTRAL
TPL_0108,1,churned,re_engagement,accomplishment,evening,3929,1127,598,0.2870,0.5313,0.0079,GOOD
TPL_0109,1,churned,re_engagement,accomplishment,evening,2287,491,213,0.2151,0.4351,0.0078,GOOD
TPL_0110,1,churned,re_engagement,accomplishment,evening,3792,703,244,0.1855,0.3472,0.0170,NEUTRAL
TPL_0111,1,inactive,activation,unpredictability,evening,3364,893,571,0.2657,0.6396,0.0089,GOOD
TPL_0112,1,inactive,activation,unpredictability,evening,897,46,18,0.0523,0.4055,0.0220,NEUTRAL
TPL_0113,1,inactive,activation,unpredictability,evening,4124,804,315,0.1950,0.3924,0.0114,NEUTRAL
TPL_0114,1,inactive,activation,unpredictability,evening,4573,255,38,0.0559,0.1499,0.0356,BAD
TPL_0115,1,inactive,activation,unpredictability,evening,4841,1608,1031,0.3323,0.6414,0.0028,GOOD
TPL_0116,1,inactive,activation,social_influence,evening,1177,196,125,0.1670,0.6417,0.0054,GOOD
TPL_0117,1,inactive,activation,social_influence,evening,4721,1543,815,0.3268,0.5283,0.0052,GOOD
TPL_0118,1,inactive,activation,social_influence,evening,2241,53,14,0.0237,0.2656,0.0284,BAD
TPL_0119,1,inactive,activation,social_influence,evening,1733,32,8,0.0189,0.2728,0.0325,BAD
TPL_0120,1,inactive,activation,social_influence,evening,2035,44,9,0.0218,0.2246,0.0249,BAD
TPL_0121,1,paid,advocacy,accomplishment,evening,4191,219,32,0.0523,0.1478,0.0257,BAD
TPL_0122,1,paid,advocacy,accomplishment,evening,804,120,66,0.1502,0.5560,0.0051,GOOD
TPL_0123,1,paid,advocacy,accomplishment,evening,4767,1567,884,0.3289,0.5642,0.0138,GOOD
TPL_0124,1,paid,advocacy,accomplishment,evening,1863,368,172,0.1980,0.4691,0.0094,GOOD
TPL_0125,1,paid,advocacy,accomplishment,evening,934,10,3,0.0113,0.3299,0.0350,BAD
TPL_0126,1,paid,advocacy,empowerment,evening,1482,267,124,0.1808,0.4679,0.0078,GOOD
TPL_0127,1,paid,advocacy,empowerment,evening,4380,886,339,0.2023,0.3826,0.0179,NEUTRAL
TPL_0128,1,paid,advocacy,empowerment,evening,4532,1442,837,0.3183,0.5805,0.0113,GOOD
TPL_0129,1,paid,advocacy,empowerment,evening,3976,1165,764,0.2933,0.6558,0.0023,GOOD
TPL_0130,1,paid,advocacy,empowerment,evening,1987,404,240,0.2036,0.5959,0.0085,GOOD
TPL_0131,1,paid,deepening,accomplishment,evening,1974,400,178,0.2030,0.4461,0.0043,GOOD
TPL_0132,1,paid,deepening,accomplishment,evening,3846,1105,635,0.2874,0.5755,0.0062,GOOD
TPL_0133,1,paid,deepening,accomplishment,evening,903,139,88,0.1547,0.6369,0.0136,GOOD
TPL_0134,1,paid,deepening,accomplishment,evening,2879,200,22,0.0696,0.1114,0.0249,BAD
TPL_0135,1,paid,deepening,accomplishment,evening,2353,204,89,0.0870,0.4392,0.0093,NEUTRAL
TPL_0136,1,paid,deepening,empowerment,evening,1223,206,118,0.1691,0.5773,0.0066,GOOD
TPL_0137,1,paid,deepening,empowerment,evening,2621,244,90,0.0934,0.3711,0.0127,NEUTRAL
TPL_0138,1,paid,deepening,empowerment,evening,3824,712,208,0.1864,0.2928,0.0222,NEUTRAL
TPL_0139,1,paid,deepening,empowerment,evening,3973,1164,506,0.2931,0.4354,0.0108,GOOD
TPL_0140,1,paid,deepening,empowerment,evening,1435,23,5,0.0161,0.2187,0.0298,BAD
TPL_0141,1,paid,expansion,accomplishment,evening,2449,549,299,0.2244,0.5463,0.0098,GOOD
TPL_0142,1,paid,expansion,accomplishment,evening,4316,1331,660,0.3086,0.4961,0.0139,GOOD
TPL_0143,1,paid,expansion,accomplishment,evening,4184,1266,737,0.3026,0.5826,0.0035,GOOD
TPL_0144,1,paid,expansion,accomplishment,evening,3793,1081,694,0.2850,0.6427,0.0048,GOOD
TPL_0145,1,paid,expansion,accomplishment,evening,2839,687,462,0.2420,0.6738,0.0110,GOOD
TPL_0146,1,paid,expansion,empowerment,evening,2672,252,102,0.0946,0.4076,0.0107,NEUTRAL
TPL_0147,1,paid,expansion,empowerment,evening,1965,152,56,0.0777,0.3693,0.0214,NEUTRAL
TPL_0148,1,paid,expansion,empowerment,evening,1747,336,197,0.1927,0.5868,0.0118,GOOD
TPL_0149,1,paid,expansion,empowerment,evening,3010,751,300,0.2497,0.4005,0.0103,GOOD
TPL_0150,1,paid,expansion,empowerment,evening,4681,987,279,0.2109,0.2829,0.0178,NEUTRAL
TPL_0151,1,paid,retention,accomplishment,evening,1581,292,135,0.1853,0.4626,0.0087,GOOD
TPL_0152,1,paid,retention,accomplishment,evening,850,8,2,0.0105,0.3201,0.0340,BAD
TPL_0153,1,paid,retention,accomplishment,evening,4216,833,233,0.1976,0.2802,0.0091,NEUTRAL
TPL_0154,1,paid,retention,accomplishment,evening,3938,1148,496,0.2915,0.4322,0.0069,GOOD
TPL_0155,1,paid,retention,accomplishment,evening,3330,879,544,0.2641,0.6198,0.0094,GOOD
TPL_0156,1,paid,retention,empowerment,evening,1660,117,59,0.0705,0.5113,0.0123,NEUTRAL
TPL_0157,1,paid,retention,empowerment,evening,2714,641,369,0.2363,0.5758,0.0122,GOOD
TPL_0158,1,paid,retention,empowerment,evening,2823,277,84,0.0982,0.3035,0.0115,NEUTRAL
TPL_0159,1,paid,retention,empowerment,evening,2162,178,84,0.0824,0.4733,0.0220,NEUTRAL
TPL_0160,1,paid,retention,empowerment,evening,2168,49,11,0.0230,0.2285,0.0290,BAD
TPL_0161,1,trial,activation,unpredictability,evening,1249,212,111,0.1701,0.5268,0.0065,GOOD
TPL_0162,1,trial,activation,unpredictability,evening,2742,649,389,0.2370,0.6009,0.0058,GOOD
TPL_0163,1,trial,activation,unpredictability,evening,1828,136,57,0.0745,0.4198,0.0146,NEUTRAL
TPL_0164,1,trial,activation,unpredictability,evening,3448,605,133,0.1757,0.2215,0.0148,NEUTRAL
TPL_0165,1,trial,activation,unpredictability,evening,3586,985,639,0.2748,0.6492,0.0089,GOOD
TPL_0166,1,trial,activation,accomplishment,evening,3111,788,333,0.2535,0.4233,0.0020,GOOD
TPL_0167,1,trial,activation,accomplishment,evening,3988,1167,708,0.2928,0.6069,0.0083,GOOD
TPL_0168,1,trial,activation,accomplishment,evening,4316,865,298,0.2005,0.3455,0.0192,NEUTRAL
TPL_0169,1,trial,activation,accomplishment,evening,2442,545,273,0.2235,0.5011,0.0065,GOOD
TPL_0170,1,trial,activation,accomplishment,evening,2741,263,82,0.0962,0.3126,0.0208,NEUTRAL
TPL_0171,1,trial,conversion_readiness,unpredictability,evening,1038,166,93,0.1607,0.5630,0.0117,GOOD
TPL_0172,1,trial,conversion_readiness,unpredictability,evening,2690,631,312,0.2346,0.4945,0.0052,GOOD
TPL_0173,1,trial,conversion_readiness,unpredictability,evening,3023,754,498,0.2496,0.6608,0.0128,GOOD
TPL_0174,1,trial,conversion_readiness,unpredictability,evening,4003,766,167,0.1915,0.2186,0.0222,NEUTRAL
TPL_0175,1,trial,conversion_readiness,unpredictability,evening,2447,547,226,0.2237,0.4142,0.0056,GOOD
TPL_0176,1,trial,conversion_readiness,accomplishment,evening,3567,976,433,0.2739,0.4437,0.0075,GOOD
TPL_0177,1,trial,conversion_readiness,accomplishment,evening,3989,200,16,0.0504,0.0831,0.0383,BAD
TPL_0178,1,trial,conversion_readiness,accomplishment,evening,4364,880,279,0.2019,0.3174,0.0104,NEUTRAL
TPL_0179,1,trial,conversion_readiness,accomplishment,evening,4515,930,329,0.2062,0.3540,0.0124,NEUTRAL
TPL_0180,1,trial,conversion_readiness,accomplishment,evening,2074,166,51,0.0803,0.3090,0.0204,NEUTRAL
TPL_0181,1,trial,feature_discovery,unpredictability,evening,1617,112,56,0.0695,0.5003,0.0138,NEUTRAL
TPL_0182,1,trial,feature_discovery,unpredictability,evening,3003,746,436,0.2487,0.5856,0.0062,GOOD
TPL_0183,1,trial,feature_discovery,unpredictability,evening,4928,1650,1099,0.3349,0.6666,0.0042,GOOD
TPL_0184,1,trial,feature_discovery,unpredictability,evening,2884,287,151,0.0996,0.5279,0.0194,NEUTRAL
TPL_0185,1,trial,feature_discovery,unpredictability,evening,1980,154,74,0.0781,0.4811,0.0226,NEUTRAL
TPL_0186,1,trial,feature_discovery,accomplishment,evening,3459,930,376,0.2691,0.4046,0.0112,GOOD
TPL_0187,1,trial,feature_discovery,accomplishment,evening,1409,90,28,0.0645,0.3201,0.0206,NEUTRAL
TPL_0188,1,trial,feature_discovery,accomplishment,evening,1567,27,7,0.0173,0.2857,0.0308,BAD
TPL_0189,1,trial,feature_discovery,accomplishment,evening,1908,380,258,0.1996,0.6798,0.0108,GOOD
TPL_0190,1,trial,feature_discovery,accomplishment,evening,4616,964,275,0.2090,0.2854,0.0161,NEUTRAL
TPL_0191,1,trial,habit_formation,unpredictability,evening,4886,1059,418,0.2168,0.3953,0.0090,NEUTRAL
TPL_0192,1,trial,habit_formation,unpredictability,evening,4997,1688,1125,0.3379,0.6670,0.0114,GOOD
TPL_0193,1,trial,habit_formation,unpredictability,evening,836,8,1,0.0103,0.2482,0.0260,BAD
TPL_0194,1,trial,habit_formation,unpredictability,evening,1383,243,121,0.1761,0.4992,0.0068,GOOD
TPL_0195,1,trial,habit_formation,unpredictability,evening,3962,754,173,0.1903,0.2298,0.0177,NEUTRAL
TPL_0196,1,trial,habit_formation,accomplishment,evening,4253,1295,528,0.3046,0.4083,0.0078,GOOD
TPL_0197,1,trial,habit_formation,accomplishment,evening,4026,1185,672,0.2945,0.5675,0.0068,GOOD
TPL_0198,1,trial,habit_formation,accomplishment,evening,4236,1287,728,0.3039,0.5662,0.0122,GOOD
TPL_0199,1,trial,habit_formation,accomplishment,evening,3930,1140,712,0.2902,0.6251,0.0140,GOOD
TPL_0200,1,trial,habit_formation,accomplishment,evening,844,128,75,0.1520,0.5915,0.0038,GOOD
TPL_0201,2,churned,re_engagement,loss_avoidance,evening,1208,72,20,0.0597,0.2878,0.0162,NEUTRAL
TPL_0202,2,churned,re_engagement,loss_avoidance,evening,2282,55,8,0.0241,0.1467,0.0203,BAD
TPL_0203,2,churned,re_engagement,loss_avoidance,evening,4442,906,328,0.2041,0.3622,0.0191,NEUTRAL
TPL_0204,2,churned,re_engagement,loss_avoidance,evening,4815,1033,343,0.2147,0.3324,0.0100,NEUTRAL
TPL_0205,2,churned,re_engagement,loss_avoidance,evening,4764,1016,314,0.2133,0.3097,0.0229,NEUTRAL
TPL_0206,2,churned,re_engagement,accomplishment,evening,1008,55,23,0.0550,0.4272,0.0207,NEUTRAL
TPL_0207,2,churned,re_engagement,accomplishment,evening,2984,484,147,0.1624,0.3044,0.0108,NEUTRAL
TPL_0208,2,churned,re_engagement,accomplishment,evening,4927,292,35,0.0593,0.1213,0.0249,BAD
TPL_0209,2,churned,re_engagement,accomplishment,evening,1566,287,169,0.1837,0.5889,0.0091,GOOD
TPL_0210,2,churned,re_engagement,accomplishment,evening,3084,509,110,0.1653,0.2169,0.0189,NEUTRAL
TPL_0211,2,inactive,activation,social_influence,evening,2862,283,126,0.0991,0.4482,0.0097,NEUTRAL
TPL_0212,2,inactive,activation,social_influence,evening,3464,939,379,0.2711,0.4045,0.0127,GOOD
TPL_0213,2,inactive,activation,social_influence,evening,2268,491,250,0.2167,0.5106,0.0105,GOOD
TPL_0214,2,inactive,activation,social_influence,evening,4090,1225,817,0.2996,0.6677,0.0044,GOOD
TPL_0215,2,inactive,activation,social_influence,evening,2260,191,69,0.0848,0.3634,0.0082,NEUTRAL
TPL_0216,2,inactive,activation,epic_meaning,evening,1918,385,167,0.2008,0.4354,0.0066,GOOD
TPL_0217,2,inactive,activation,epic_meaning,evening,4240,223,27,0.0528,0.1253,0.0353,BAD
TPL_0218,2,inactive,activation,epic_meaning,evening,2976,482,140,0.1622,0.2923,0.0089,NEUTRAL
TPL_0219,2,inactive,activation,epic_meaning,evening,4539,938,339,0.2069,0.3623,0.0148,NEUTRAL
TPL_0220,2,inactive,activation,epic_meaning,evening,1750,33,9,0.0191,0.2761,0.0184,BAD
TPL_0221,2,paid,advocacy,empowerment,evening,4934,292,47,0.0594,0.1616,0.0361,BAD
TPL_0222,2,paid,advocacy,empowerment,evening,1467,264,176,0.1803,0.6668,0.0022,GOOD
TPL_0223,2,paid,advocacy,empowerment,evening,4235,1296,881,0.3062,0.6805,0.0071,GOOD
TPL_0224,2,paid,advocacy,empowerment,evening,3067,776,389,0.2531,0.5020,0.0118,GOOD
TPL_0225,2,paid,advocacy,empowerment,evening,3674,311,27,0.0848,0.0898,0.0178,BAD
TPL_0226,2,paid,advocacy,social_influence,evening,4265,848,181,0.1990,0.2144,0.0178,NEUTRAL
TPL_0227,2,paid,advocacy,social_influence,evening,2632,614,362,0.2333,0.5896,0.0043,GOOD
TPL_0228,2,paid,advocacy,social_influence,evening,4321,1339,581,0.3101,0.4345,0.0049,GOOD
TPL_0229,2,paid,advocacy,social_influence,evening,2096,437,182,0.2089,0.4177,0.0132,GOOD
TPL_0230,2,paid,advocacy,social_influence,evening,3093,511,177,0.1655,0.3483,0.0196,NEUTRAL
TPL_0231,2,paid,deepening,empowerment,evening,2857,282,104,0.0990,0.3698,0.0122,NEUTRAL
TPL_0232,2,paid,deepening,empowerment,evening,3432,925,423,0.2696,0.4577,0.0023,GOOD
TPL_0233,2,paid,deepening,empowerment,evening,937,49,18,0.0533,0.3864,0.0135,NEUTRAL
TPL_0234,2,paid,deepening,empowerment,evening,3302,870,382,0.2637,0.4400,0.0031,GOOD
TPL_0235,2,paid,deepening,empowerment,evening,3787,701,148,0.1854,0.2118,0.0153,NEUTRAL
TPL_0236,2,paid,deepening,social_influence,evening,3879,1124,603,0.2900,0.5369,0.0101,GOOD
TPL_0237,2,paid,deepening,social_influence,evening,4355,1357,799,0.3116,0.5895,0.0113,GOOD
TPL_0238,2,paid,deepening,social_influence,evening,2124,446,238,0.2102,0.5358,0.0031,GOOD
TPL_0239,2,paid,deepening,social_influence,evening,3505,956,607,0.2730,0.6358,0.0115,GOOD
TPL_0240,2,paid,deepening,social_influence,evening,3256,554,112,0.1702,0.2023,0.0125,NEUTRAL
TPL_0241,2,paid,expansion,empowerment,evening,1398,247,104,0.1772,0.4227,0.0071,GOOD
TPL_0242,2,paid,expansion,empowerment,evening,4858,1049,379,0.2160,0.3614,0.0141,NEUTRAL
TPL_0243,2,paid,expansion,empowerment,evening,4217,833,321,0.1976,0.3858,0.0210,NEUTRAL
TPL_0244,2,paid,expansion,empowerment,evening,4412,1386,698,0.3142,0.5039,0.0102,GOOD
TPL_0245,2,paid,expansion,empowerment,evening,1633,114,59,0.0698,0.5192,0.0221,NEUTRAL
TPL_0246,2,paid,expansion,social_influence,evening,3290,563,130,0.1712,0.2319,0.0205,NEUTRAL
TPL_0247,2,paid,expansion,social_influence,evening,2879,286,157,0.0995,0.5498,0.0155,NEUTRAL
TPL_0248,2,paid,expansion,social_influence,evening,902,9,1,0.0110,0.1418,0.0324,BAD
TPL_0249,2,paid,expansion,social_influence,evening,2882,705,293,0.2446,0.4158,0.0026,GOOD
TPL_0250,2,paid,expansion,social_influence,evening,4978,1692,973,0.3399,0.5755,0.0117,GOOD
TPL_0251,2,paid,retention,empowerment,evening,3011,754,315,0.2505,0.4191,0.0129,GOOD
TPL_0252,2,paid,retention,empowerment,evening,3419,919,378,0.2691,0.4115,0.0021,GOOD
TPL_0253,2,paid,retention,empowerment,evening,3840,187,15,0.0490,0.0819,0.0363,BAD
TPL_0254,2,paid,retention,empowerment,evening,4443,906,299,0.2041,0.3310,0.0153,NEUTRAL
TPL_0255,2,paid,retention,empowerment,evening,924,48,15,0.0530,0.3185,0.0229,NEUTRAL
TPL_0256,2,paid,retention,social_influence,evening,1706,326,144,0.1912,0.4433,0.0073,GOOD
TPL_0257,2,paid,retention,social_influence,evening,2355,519,287,0.2207,0.5549,0.0054,GOOD
