template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TMPL_0026,SEG_00_PAI_MED,paid,daily progress,accomplishment,evening,4627,1401,771,0.3029,0.5510,0.0052,GOOD
TMPL_0027,SEG_00_PAI_MED,paid,daily progress,accomplishment,evening,2966,480,110,0.1619,0.2306,0.0083,NEUTRAL
TMPL_0028,SEG_00_PAI_MED,paid,daily progress,accomplishment,evening,2270,54,16,0.0240,0.3017,0.0231,BAD
TMPL_0029,SEG_00_PAI_MED,paid,daily progress,accomplishment,evening,3485,282,33,0.0811,0.1181,0.0393,BAD
TMPL_0030,SEG_00_PAI_MED,paid,daily progress,accomplishment,evening,2756,185,11,0.0673,0.0610,0.0151,BAD
TMPL_0031,SEG_00_TRI_HIG,trial,daily progress,loss_avoidance,evening,4097,1149,493,0.2805,0.4298,0.0039,GOOD
TMPL_0032,SEG_00_TRI_HIG,trial,daily progress,loss_avoidance,evening,4365,235,43,0.0540,0.1855,0.0391,BAD
TMPL_0033,SEG_00_TRI_HIG,trial,daily progress,loss_avoidance,evening,1896,366,213,0.1934,0.5827,0.0049,GOOD
TMPL_0034,SEG_00_TRI_HIG,trial,daily progress,loss_avoidance,evening,4783,277,43,0.0579,0.1575,0.0241,BAD
TMPL_0035,SEG_00_TRI_HIG,trial,daily progress,loss_avoidance,evening,1210,201,100,0.1663,0.4976,0.0065,GOOD
TMPL_0036,SEG_00_TRI_LOW,trial,daily progress,empowerment,evening,2405,513,273,0.2136,0.5340,0.0059,GOOD
TMPL_0037,SEG_00_TRI_LOW,trial,daily progress,empowerment,evening,2161,440,216,0.2039,0.4914,0.0048,GOOD
TMPL_0038,SEG_00_TRI_LOW,trial,daily progress,empowerment,evening,4382,886,185,0.2024,0.2096,0.0216,NEUTRAL
TMPL_0039,SEG_00_TRI_LOW,trial,daily progress,empowerment,evening,2376,59,9,0.0250,0.1625,0.0219,BAD
TMPL_0040,SEG_00_TRI_LOW,trial,daily progress,empowerment,evening,2619,169,25,0.0647,0.1481,0.0326,BAD
TMPL_0041,SEG_00_TRI_MED,trial,daily progress,empowerment,evening,2383,506,299,0.2127,0.5914,0.0070,GOOD
TMPL_0042,SEG_00_TRI_MED,trial,daily progress,empowerment,evening,916,10,2,0.0111,0.2307,0.0236,BAD
TMPL_0043,SEG_00_TRI_MED,trial,daily progress,empowerment,evening,4858,1509,766,0.3107,0.5082,0.0048,GOOD
TMPL_0044,SEG_00_TRI_MED,trial,daily progress,empowerment,evening,3159,528,169,0.1674,0.3214,0.0206,NEUTRAL
TMPL_0045,SEG_00_TRI_MED,trial,daily progress,empowerment,evening,2712,259,112,0.0955,0.4325,0.0164,NEUTRAL
TMPL_0046,SEG_01_PAI_HIG,paid,daily progress,loss_avoidance,evening,4685,988,271,0.2110,0.2753,0.0118,NEUTRAL
TMPL_0047,SEG_01_PAI_HIG,paid,daily progress,loss_avoidance,evening,4679,266,46,0.0569,0.1752,0.0154,BAD
TMPL_0048,SEG_01_PAI_HIG,paid,daily progress,loss_avoidance,evening,1438,93,26,0.0652,0.2873,0.0146,NEUTRAL
TMPL_0049,SEG_01_PAI_HIG,paid,daily progress,loss_avoidance,evening,2434,524,340,0.2153,0.6499,0.0085,GOOD
TMPL_0050,SEG_01_PAI_HIG,paid,daily progress,loss_avoidance,evening,863,44,18,0.0515,0.4135,0.0215,NEUTRAL
TMPL_0051,SEG_01_PAI_LOW,paid,daily progress,accomplishment,evening,2012,399,210,0.1984,0.5283,0.0097,GOOD
TMPL_0052,SEG_01_PAI_LOW,paid,daily progress,accomplishment,evening,3702,315,47,0.0853,0.1498,0.0360,BAD
TMPL_0053,SEG_01_PAI_LOW,paid,daily progress,accomplishment,evening,4261,225,29,0.0530,0.1297,0.0306,BAD
TMPL_0054,SEG_01_PAI_LOW,paid,daily progress,accomplishment,evening,910,10,2,0.0110,0.2563,0.0280,BAD
TMPL_0055,SEG_01_PAI_LOW,paid,daily progress,accomplishment,evening,3742,1001,610,0.2675,0.6098,0.0101,GOOD
TMPL_0056,SEG_01_PAI_MED,paid,daily progress,accomplishment,evening,2173,445,255,0.2048,0.5738,0.0036,GOOD
TMPL_0057,SEG_01_PAI_MED,paid,daily progress,accomplishment,evening,4058,207,27,0.0510,0.1311,0.0273,BAD
TMPL_0058,SEG_01_PAI_MED,paid,daily progress,accomplishment,evening,861,44,12,0.0515,0.2795,0.0139,NEUTRAL
TMPL_0059,SEG_01_PAI_MED,paid,daily progress,accomplishment,evening,4395,1290,645,0.2936,0.5004,0.0126,GOOD
TMPL_0060,SEG_01_PAI_MED,paid,daily progress,accomplishment,evening,3346,842,385,0.2517,0.4582,0.0079,GOOD
TMPL_0061,SEG_01_TRI_HIG,trial,daily progress,loss_avoidance,evening,3307,567,187,0.1716,0.3314,0.0192,NEUTRAL
TMPL_0062,SEG_01_TRI_HIG,trial,daily progress,loss_avoidance,evening,3033,496,195,0.1638,0.3941,0.0193,NEUTRAL
TMPL_0063,SEG_01_TRI_HIG,trial,daily progress,loss_avoidance,evening,2416,61,9,0.0254,0.1481,0.0293,BAD
TMPL_0064,SEG_01_TRI_HIG,trial,daily progress,loss_avoidance,evening,4854,1047,378,0.2158,0.3618,0.0110,NEUTRAL
TMPL_0065,SEG_01_TRI_HIG,trial,daily progress,loss_avoidance,evening,2166,49,16,0.0230,0.3310,0.0322,BAD
TMPL_0066,SEG_01_TRI_LOW,trial,daily progress,empowerment,evening,1430,92,48,0.0650,0.5272,0.0121,NEUTRAL
TMPL_0067,SEG_01_TRI_LOW,trial,daily progress,empowerment,evening,3911,194,34,0.0496,0.1773,0.0340,BAD
TMPL_0068,SEG_01_TRI_LOW,trial,daily progress,empowerment,evening,1959,383,201,0.1959,0.5269,0.0022,GOOD
TMPL_0069,SEG_01_TRI_LOW,trial,daily progress,empowerment,evening,2506,545,240,0.2175,0.4408,0.0129,GOOD
TMPL_0070,SEG_01_TRI_LOW,trial,daily progress,empowerment,evening,1848,353,205,0.1915,0.5822,0.0080,GOOD
TMPL_0071,SEG_01_TRI_MED,trial,daily progress,empowerment,evening,2341,494,304,0.2110,0.6165,0.0090,GOOD
TMPL_0072,SEG_01_TRI_MED,trial,daily progress,empowerment,evening,2540,555,227,0.2189,0.4103,0.0044,GOOD
TMPL_0073,SEG_01_TRI_MED,trial,daily progress,empowerment,evening,4417,1294,780,0.2932,0.6032,0.0086,GOOD
TMPL_0074,SEG_01_TRI_MED,trial,daily progress,empowerment,evening,2823,649,364,0.2301,0.5616,0.0131,GOOD
TMPL_0075,SEG_01_TRI_MED,trial,daily progress,empowerment,evening,3831,187,32,0.0489,0.1760,0.0263,BAD
